2022-10-11 16:52:04,908 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:52:04,923 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:52:04,926 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:52:04,927 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:52:04,957 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:52:04,962 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:52:04,962 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:52:04,979 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:52:04,982 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:52:04,982 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:52:05,105 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:52:05,110 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:52:05,111 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:52:05,136 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:52:05,140 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:52:05,141 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:52:05,156 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:52:05,159 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:52:05,160 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:52:05,171 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:52:05,174 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:52:05,174 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:52:05,184 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:52:05,187 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:52:05,187 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:52:05,202 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:52:05,205 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:52:05,205 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:52:23,381 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:52:23,385 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:52:23,386 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:52:23,402 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:52:23,405 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:52:23,405 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:52:23,419 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:52:23,422 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:52:23,422 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:52:23,426 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:52:23,429 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:52:23,429 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:52:23,584 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:52:23,587 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:52:23,588 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:52:23,635 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:52:23,640 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:52:23,641 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:52:23,662 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:52:23,669 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:52:23,669 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:52:23,673 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:52:23,677 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:52:23,678 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:52:23,697 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:52:23,700 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:52:23,700 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:52:23,897 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:52:23,902 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:52:23,902 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:52:23,936 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:52:23,939 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:52:23,940 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:52:24,106 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:52:24,112 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:52:24,112 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:53:01,918 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:53:01,926 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:53:01,926 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:53:01,977 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:53:01,982 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:53:01,982 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:53:02,217 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:53:02,221 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:53:02,221 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
2022-10-11 16:53:02,238 INFO    MainThread:1360262 [wandb_init.py:_resume_backend():398] resuming backend
2022-10-11 16:53:02,242 INFO    MainThread:1360262 [wandb_init.py:_pause_backend():389] pausing backend
2022-10-11 16:53:02,242 INFO    MainThread:1360262 [jupyter.py:save_ipynb():378] not saving jupyter notebook
